Education,Marital_Status,Income,Recency,Complain,Age,Engaged_Days,Kids,Expenses,TotalAcceptedCampaign,NumTotalPurchases
0,0,77766.0,97,0,47,652,1,1529,2,34
0,1,37929.0,49,0,29,494,0,265,3,13
0,0,86610.0,66,0,63,576,0,1603,0,18
0,0,80141.0,20,0,28,400,0,2091,2,22
0,0,72635.0,54,0,59,640,0,981,1,21
0,0,69016.0,61,0,44,744,1,1533,0,34
0,0,20193.0,18,0,23,738,0,82,0,7
0,0,27573.0,45,0,39,621,1,244,0,14
1,1,15862.0,26,0,35,527,1,36,0,5
0,0,49544.0,0,0,38,369,1,404,0,16
0,0,33228.0,28,0,34,317,1,71,0,6
0,0,70440.0,49,0,36,483,0,1572,1,23
0,0,38232.0,84,0,43,323,2,122,0,11
0,0,22554.0,38,0,59,1000,2,41,0,10
0,0,23536.0,53,0,31,244,1,10,0,4
0,0,49413.0,88,0,62,407,1,304,0,13
0,0,42231.0,99,0,45,256,2,37,0,5
0,1,78789.0,12,0,34,850,0,1754,1,16
0,0,56534.0,35,0,46,501,1,815,3,25
0,1,58350.0,5,0,43,614,1,1001,0,27
0,1,81217.0,77,0,25,505,0,1157,0,22
0,1,49090.0,45,0,63,505,1,688,0,21
0,1,61787.0,71,0,27,547,0,1319,0,19
0,0,18169.0,40,0,29,655,1,21,0,4
0,1,24336.0,82,0,33,831,1,31,0,4
0,0,18222.0,70,0,24,705,0,67,0,6
0,1,62335.0,87,0,62,562,1,708,0,21
0,0,42033.0,95,0,43,808,2,25,0,4
0,0,86580.0,72,0,31,647,0,746,1,11
0,1,41437.0,5,0,57,805,2,32,0,5
0,1,73705.0,86,0,63,217,2,1695,0,25
0,0,61064.0,80,0,38,827,1,1080,0,28
0,0,38452.0,62,0,59,251,2,72,0,9
0,1,18358.0,49,0,25,381,1,57,0,10
0,0,55012.0,85,0,41,260,1,660,0,25
1,0,9722.0,7,0,41,1030,1,103,1,11
0,0,38175.0,6,0,30,439,1,153,0,11
0,0,58656.0,25,0,58,807,1,1220,1,32
0,0,52117.0,55,0,49,842,1,279,0,13
0,0,64813.0,81,0,36,308,1,745,0,20
0,0,54222.0,98,0,41,337,1,264,0,12
0,0,83512.0,31,0,28,172,0,2157,5,22
0,0,77520.0,30,0,55,465,1,1526,4,23
0,0,41154.0,98,0,36,458,1,69,0,6
0,0,80398.0,92,0,48,786,0,1597,1,26
1,1,18746.0,41,0,22,191,1,64,0,8
0,0,35196.0,68,0,30,753,1,497,0,18
0,1,60230.0,78,0,58,565,1,1067,0,17
0,0,22108.0,46,0,37,123,2,31,0,7
0,0,44392.0,71,0,40,576,2,211,0,14
0,0,55424.0,6,0,38,741,1,877,2,25
0,0,17688.0,82,1,35,692,1,11,0,4
0,0,92491.0,71,0,31,700,0,2034,4,25
0,1,90273.0,32,0,23,357,0,1991,4,19
0,1,82571.0,28,0,52,305,0,1686,1,24
0,1,38513.0,20,0,32,312,1,324,1,17
0,1,16653.0,10,0,35,232,1,69,1,9
0,0,42586.0,7,0,59,768,2,252,1,16
1,1,23529.0,67,0,49,523,1,54,0,5
0,0,74881.0,48,0,53,490,2,964,0,27
0,0,71107.0,61,0,63,657,1,1327,0,28
0,0,46910.0,36,0,50,258,2,68,0,7
0,0,18690.0,77,0,55,708,0,60,0,5
0,1,37244.0,90,0,59,588,2,55,1,5
0,0,82427.0,35,0,48,3,0,1456,1,21
0,1,75342.0,38,0,56,549,1,563,0,18
0,1,70044.0,46,0,60,656,1,1504,0,26
0,1,79146.0,33,0,47,226,2,564,0,19
0,0,77437.0,70,0,51,375,0,1125,1,23
0,0,54984.0,51,0,55,196,1,358,1,17
0,0,42403.0,18,0,43,389,1,42,0,5
0,0,55761.0,97,0,50,226,1,184,1,10
0,0,37292.0,32,0,31,597,1,460,0,19
0,1,45576.0,9,0,69,192,0,145,1,8
0,0,70321.0,6,0,67,689,0,1376,1,25
0,1,58086.0,80,0,45,685,1,792,0,23
0,0,81795.0,74,0,62,771,0,1382,0,23
1,0,28389.0,49,0,67,746,0,28,0,4
0,0,66835.0,21,0,68,434,0,1033,0,24
0,1,69901.0,95,0,45,556,1,882,0,23
0,0,80360.0,56,0,65,643,0,2231,3,15
0,0,63342.0,48,0,53,781,1,1101,2,19
0,0,44989.0,26,0,40,727,1,369,0,16
0,1,31859.0,3,0,34,282,1,48,0,5
0,1,51569.0,39,0,65,369,1,467,2,19
0,1,30372.0,33,0,43,711,2,44,0,8
1,1,16014.0,42,0,35,629,2,38,0,10
0,0,41120.0,80,0,46,543,2,81,0,9
0,1,39763.0,9,0,43,607,1,167,1,10
0,0,38725.0,52,0,59,62,2,45,0,7
0,0,77981.0,78,0,42,559,1,664,0,21
0,0,62905.0,68,0,50,423,1,622,0,20
0,1,13533.0,45,0,35,429,1,48,0,7
0,0,59481.0,47,0,39,409,1,461,0,16
0,0,72117.0,34,0,37,473,1,1073,0,26
0,0,21955.0,81,0,28,515,1,55,0,8
0,0,67131.0,72,0,58,620,1,976,0,26
0,1,36802.0,23,0,34,173,1,20,0,5
0,0,71853.0,29,0,32,488,0,1149,0,17
1,0,28249.0,80,0,53,174,0,43,0,6
0,0,47808.0,30,0,39,412,1,224,1,10
0,1,25509.0,15,0,40,809,1,101,1,9
0,0,51012.0,86,0,68,597,0,209,0,10
0,1,70596.0,68,0,29,940,0,968,0,21
0,0,85431.0,54,0,62,487,0,1165,0,17
0,0,42664.0,44,0,47,263,1,24,0,5
0,0,42586.0,7,0,59,768,2,252,1,16
0,1,29760.0,87,0,29,829,1,165,0,12
0,0,28973.0,59,0,37,784,0,269,0,13
0,0,39435.0,16,0,41,546,1,102,0,7
0,0,65370.0,1,0,30,697,0,461,0,19
1,1,20194.0,64,0,35,719,1,47,0,7
0,1,42473.0,72,0,38,292,2,144,0,10
0,0,64590.0,98,0,46,783,0,1338,0,24
0,0,71232.0,91,0,55,373,1,917,0,25
0,0,34600.0,8,0,43,704,2,318,1,17
0,1,46904.0,20,0,47,1000,2,253,0,14
0,0,49094.0,6,0,41,806,1,502,0,20
0,0,36075.0,54,0,31,450,1,119,0,7
0,0,60839.0,72,0,35,830,2,1250,0,29
0,0,77298.0,46,0,35,663,1,969,0,24
0,0,34026.0,11,0,64,577,2,76,0,9
0,1,48918.0,21,0,51,2,2,62,0,7
0,0,82122.0,89,0,52,478,0,1382,1,26
0,1,37697.0,82,0,38,157,1,84,0,7
0,0,34074.0,69,0,62,511,2,255,1,14
0,0,28520.0,55,0,54,540,2,43,0,5
0,1,62535.0,13,0,59,636,1,398,0,14
0,1,36273.0,80,0,37,234,1,76,0,8
0,0,63404.0,97,0,50,183,2,902,1,15
0,0,75774.0,27,0,33,304,1,823,0,21
0,0,78416.0,99,0,38,162,1,1179,0,26
0,0,75702.0,87,0,40,783,1,1921,1,29
0,0,59385.0,85,0,63,587,2,185,0,10
0,1,37070.0,30,0,48,626,2,433,1,23
0,0,44689.0,82,0,63,66,2,34,1,6
0,0,53977.0,21,0,56,487,1,907,0,27
0,1,7144.0,92,0,48,512,2,416,0,25
0,1,18701.0,95,0,50,609,2,44,0,10
0,0,90369.0,2,0,58,222,0,1588,1,17
0,1,63159.0,74,0,40,939,0,1797,1,17
0,0,37758.0,49,0,48,970,2,40,0,6
0,1,46757.0,71,0,51,750,1,1143,0,21
0,0,79734.0,72,0,45,161,0,914,1,14
0,0,63207.0,68,0,22,685,0,1502,1,12
0,1,72071.0,4,0,60,660,1,1338,0,20
0,0,21840.0,80,0,31,503,1,27,0,5
0,0,58582.0,15,0,32,434,1,763,1,22
0,1,72282.0,70,0,63,505,0,1331,1,22
0,0,50387.0,91,0,58,462,2,525,0,19
0,0,32583.0,10,0,53,174,2,9,0,4
0,0,62568.0,99,0,52,155,1,953,1,16
0,1,44635.0,25,0,43,391,2,68,0,7
0,1,33316.0,34,0,43,605,2,131,0,10
0,0,63967.0,57,0,46,454,1,882,0,23
0,0,52513.0,84,0,36,971,0,1149,0,25
0,0,25293.0,51,0,45,447,1,37,0,5
0,1,54111.0,97,0,49,468,1,388,0,15
0,0,78394.0,13,0,28,659,0,1428,1,16
0,0,80739.0,92,0,56,562,0,1633,0,24
0,0,22669.0,30,0,39,563,1,173,1,10
0,1,29236.0,30,0,27,483,1,99,0,9
0,0,44911.0,11,0,55,631,1,215,0,12
0,0,54693.0,72,0,52,657,1,929,0,31
0,0,48186.0,39,0,40,261,1,219,0,12
0,0,54809.0,0,0,37,392,2,174,1,12
0,0,41580.0,15,0,36,785,2,92,0,9
0,0,80336.0,12,0,44,453,0,1052,0,25
0,0,47743.0,56,0,57,624,1,275,1,14
0,0,62972.0,39,0,59,1003,1,587,0,16
0,1,57333.0,55,0,60,805,1,1662,1,33
0,0,32313.0,60,0,32,399,1,159,0,11
0,1,84953.0,73,0,61,640,0,1024,4,18
0,1,27071.0,90,0,46,227,1,35,0,7
0,0,68148.0,86,0,57,462,0,1042,0,15
0,0,65735.0,37,0,49,512,2,395,0,19
0,0,86836.0,7,0,39,727,0,557,4,23
0,0,4023.0,29,0,51,166,2,9,0,15
0,0,30093.0,19,0,24,486,0,69,0,6
0,0,57705.0,14,0,48,35,1,486,0,18
0,1,25008.0,72,0,26,307,1,34,0,6
0,1,83257.0,56,1,19,809,0,1365,3,28
0,0,22280.0,85,0,39,566,1,13,0,4
0,0,72159.0,62,0,36,768,0,1401,0,21
0,0,64260.0,1,0,53,400,0,1574,1,14
0,1,82733.0,28,0,30,423,0,1323,1,20
0,1,74290.0,70,0,43,363,1,1217,2,32
0,1,58217.0,84,0,63,749,3,103,0,7
0,0,21024.0,89,0,38,608,0,84,0,7
0,0,70116.0,73,0,42,679,0,1536,0,23
0,0,54006.0,42,0,29,809,1,581,0,18
0,0,69063.0,16,0,48,878,1,928,0,14
0,1,11448.0,16,0,39,356,0,14,0,4
0,1,61825.0,56,0,35,516,1,424,0,15
0,0,70886.0,65,0,43,418,1,960,0,14
0,0,69109.0,10,0,32,816,0,1555,2,20
0,1,60208.0,13,0,41,879,2,656,2,29
0,0,32889.0,78,0,46,545,2,55,0,9
0,1,34738.0,51,0,30,31,1,20,0,5
0,0,30538.0,27,0,43,1061,1,367,0,17
0,0,82326.0,30,0,37,64,0,2257,4,22
0,1,26642.0,71,0,47,337,1,42,0,7
0,1,69932.0,97,0,50,365,1,1049,0,26
0,1,44503.0,83,0,42,234,2,48,0,7
0,1,60200.0,3,0,66,673,1,685,0,25
0,1,49638.0,71,0,62,231,1,39,0,5
0,1,23830.0,3,0,27,157,0,43,0,5
0,1,33051.0,15,0,55,842,0,835,1,21
0,0,72905.0,52,0,56,319,0,1515,1,20
0,0,69702.0,8,0,63,655,1,1039,0,26
0,1,70300.0,89,0,39,509,1,1596,0,26
0,0,70643.0,66,0,30,782,0,1828,1,18
0,0,30396.0,22,0,45,220,1,34,2,6
0,1,50616.0,56,0,46,232,1,149,0,10
0,1,62772.0,74,0,45,566,1,946,1,23
0,1,30298.0,48,0,29,201,0,28,0,6
0,1,52413.0,67,0,30,1000,1,450,0,17
0,0,44155.0,24,0,57,321,2,46,0,5
0,1,86979.0,67,0,43,513,0,1702,2,16
0,0,76532.0,38,0,39,453,2,820,0,25
0,0,42081.0,86,0,32,648,1,382,1,15
0,0,67546.0,90,0,26,827,0,2126,0,20
0,0,88420.0,87,0,25,304,0,2069,3,20
0,0,31158.0,62,0,29,678,1,72,0,7
0,1,61671.0,23,0,46,275,1,732,2,28
0,1,69719.0,99,0,40,194,0,801,0,11
0,1,49160.0,29,0,65,412,1,236,0,12
1,0,24882.0,52,0,36,818,1,80,1,5
0,1,90933.0,90,0,60,250,0,1685,1,15
0,1,113734.0,9,0,69,192,0,277,0,27
0,0,59292.0,71,0,64,541,1,507,0,18
0,0,45759.0,13,0,50,651,2,68,0,7
0,1,22148.0,16,0,31,237,0,49,0,5
0,0,73395.0,94,0,27,263,0,397,0,15
0,1,29819.0,77,0,43,408,1,39,0,9
0,0,45688.0,20,0,46,315,1,306,1,14
0,0,62820.0,51,0,60,396,0,976,0,14
0,0,60491.0,81,0,43,545,1,1028,0,28
0,0,33235.0,71,0,28,218,1,70,0,7
0,0,35701.0,36,0,55,627,0,46,0,5
0,0,31535.0,95,0,34,436,1,51,1,5
0,0,92556.0,32,0,54,230,0,1263,0,21
0,1,67384.0,32,0,44,786,1,1490,1,22
0,0,80573.0,85,0,43,783,0,1564,0,24
0,0,77870.0,93,0,47,836,1,1815,3,18
0,1,52278.0,24,0,51,680,1,1198,0,31
0,1,57107.0,44,0,46,834,1,416,3,23
0,0,18929.0,15,0,24,658,0,85,0,6
0,1,36038.0,82,0,33,554,1,47,0,8
0,1,20180.0,27,0,38,654,0,137,0,8
0,0,34230.0,72,0,49,710,2,21,0,4
0,1,31878.0,7,0,37,167,1,70,0,6
0,0,70932.0,57,0,42,321,1,909,0,22
0,1,91249.0,84,0,58,777,0,1676,5,22
0,1,77598.0,53,0,71,695,0,1735,1,26
0,1,80982.0,48,1,55,492,2,1191,0,30
0,0,22701.0,2,0,37,576,1,24,0,5
0,0,55212.0,65,0,45,743,1,1182,2,20
0,0,70617.0,45,0,44,531,0,1280,0,14
0,1,64849.0,42,0,57,753,0,1336,1,19
0,0,62694.0,29,0,49,537,2,749,0,24
0,0,61917.0,83,0,40,381,2,91,0,7
0,0,67472.0,93,0,67,434,1,414,0,15
0,0,21059.0,40,0,32,158,1,44,0,9
0,0,29543.0,47,0,46,336,2,63,0,8
0,0,75903.0,50,0,63,489,1,901,0,23
0,0,34984.0,40,0,39,910,2,38,0,6
0,1,54998.0,3,0,58,429,1,455,1,20
0,1,54356.0,62,0,65,747,1,775,1,24
0,0,34242.0,25,0,55,258,1,15,0,4
0,0,25410.0,48,0,41,462,1,38,0,6
0,0,73356.0,56,0,30,187,0,1512,4,22
0,0,28320.0,68,0,64,691,1,43,0,5
0,1,23763.0,64,0,37,881,1,42,0,5
0,0,72570.0,67,0,30,225,0,1089,0,23
0,0,34529.0,94,0,38,813,1,162,0,9
0,1,70792.0,82,0,63,552,0,1272,0,19
0,0,63211.0,3,0,32,1029,0,1173,1,20
0,0,83891.0,24,0,40,169,1,816,0,22
0,1,36065.0,54,0,46,615,2,74,0,9
0,0,39898.0,20,0,60,369,1,134,0,9
0,1,51141.0,96,0,74,486,0,157,0,9
0,0,56939.0,19,0,38,444,1,561,0,18
0,1,80872.0,60,0,63,1,0,1336,0,19
0,0,72335.0,2,0,38,845,0,2092,1,23
0,1,61798.0,13,0,50,378,0,463,0,16
0,1,76842.0,37,0,64,276,0,1130,0,17
0,0,29478.0,59,0,38,323,1,20,0,5
0,1,46998.0,55,0,58,775,1,377,1,18
0,1,96843.0,60,0,24,592,0,1544,2,28
0,1,56551.0,48,0,64,154,2,138,0,10
0,0,70053.0,38,0,49,639,1,1012,0,26
0,1,71670.0,8,0,52,455,0,1766,4,15
0,0,44359.0,19,0,36,172,2,45,0,9
0,1,40887.0,32,0,62,549,2,161,1,10
0,1,48877.0,27,0,48,219,1,144,0,8
0,0,74485.0,58,0,67,469,0,1734,0,26
0,0,64474.0,59,0,42,410,1,823,0,22
0,0,77226.0,29,0,51,281,1,1138,0,28
0,1,72643.0,60,0,65,647,0,1429,2,21
0,0,85738.0,41,0,36,317,0,1371,2,21
0,1,55686.0,27,0,48,660,1,982,1,16
0,1,39062.0,28,0,31,256,1,44,1,5
0,0,34600.0,8,0,43,704,2,318,1,17
0,0,40794.0,18,0,39,520,1,434,0,16
0,0,54690.0,76,0,43,513,2,198,0,12
0,0,4428.0,0,0,45,575,1,359,0,25
0,0,32632.0,32,0,51,1032,0,576,0,18
0,1,38236.0,2,0,46,442,2,88,0,11
0,0,36781.0,16,0,35,63,1,63,1,6
0,1,31385.0,56,0,30,938,1,27,2,4
0,0,24570.0,97,0,30,647,1,193,0,11
0,1,25509.0,15,0,40,809,1,101,1,9
0,0,94642.0,35,0,63,4,0,2211,2,21
0,0,58646.0,3,0,52,426,1,140,0,8
0,1,53201.0,49,0,39,369,2,415,0,22
0,0,21994.0,4,0,57,712,1,22,0,4
0,0,57113.0,45,0,36,552,2,263,0,16
0,0,51373.0,37,0,23,532,0,393,0,12
0,0,23477.0,39,0,28,411,1,147,0,10
0,0,58116.0,38,0,58,237,1,443,0,16
0,1,72968.0,8,0,51,355,0,1958,2,19
0,0,39791.0,89,0,43,618,1,174,0,10
0,1,91712.0,47,0,67,415,0,2217,2,27
0,1,94472.0,75,0,56,277,1,1691,2,16
0,0,13672.0,86,0,54,598,2,25,0,6
0,0,96547.0,4,0,34,197,0,809,4,21
0,0,79205.0,73,0,39,829,0,895,2,16
0,0,56559.0,46,0,39,711,1,484,0,18
0,0,32644.0,38,0,41,689,1,413,1,18
0,1,67506.0,73,0,34,308,1,331,0,12
0,1,24206.0,66,0,44,490,1,25,0,5
0,1,28420.0,36,0,47,347,1,13,0,4
0,0,22979.0,29,0,44,910,1,115,1,10
0,1,33279.0,29,0,48,0,0,16,0,4
0,1,46423.0,6,0,42,444,2,92,0,9
0,0,30368.0,97,0,37,513,1,52,0,7
0,0,63684.0,61,0,44,740,1,1464,0,23
0,1,41638.0,68,0,50,661,1,441,1,17
0,1,68805.0,73,0,55,445,1,283,0,12
0,0,65814.0,90,0,48,306,1,747,0,23
0,1,71964.0,81,0,56,565,0,1870,0,17
0,1,39146.0,1,0,28,660,1,165,0,11
0,0,96876.0,79,0,37,546,0,1941,4,24
1,0,34445.0,92,0,33,678,0,839,0,27
0,1,68281.0,31,0,56,881,0,1655,1,25
0,0,37284.0,46,0,39,617,2,23,0,4
0,0,36790.0,14,0,31,702,0,66,1,6
0,0,27943.0,89,0,47,600,2,37,0,8
0,1,22263.0,31,1,63,251,2,21,0,6
0,0,30261.0,75,0,42,802,3,22,0,4
0,0,28587.0,42,0,36,4,1,78,0,9
0,0,43815.0,53,0,32,581,1,79,0,6
0,0,48195.0,53,0,58,319,2,265,0,17
0,0,77027.0,23,0,62,218,1,1175,0,19
0,0,71322.0,57,0,49,658,1,1305,0,28
0,0,32765.0,49,0,35,286,1,46,0,8
0,0,29672.0,6,0,49,368,2,25,0,4
0,1,23272.0,29,0,61,415,0,46,0,5
0,0,49912.0,5,0,65,880,1,874,2,26
0,0,7500.0,98,0,29,1063,1,100,0,10
0,1,68117.0,80,0,67,429,1,930,2,25
0,0,67225.0,4,0,59,375,1,868,0,23
0,0,17649.0,70,0,38,360,1,45,0,9
0,0,55914.0,32,0,39,586,1,1260,0,29
0,0,40059.0,82,0,30,434,1,414,1,12
0,0,60905.0,27,0,64,573,1,392,0,15
0,0,75330.0,94,0,37,970,2,1109,0,29
0,1,60689.0,23,0,63,699,1,639,0,22
0,0,38680.0,97,0,30,618,1,79,0,6
0,0,61416.0,25,0,32,491,0,1665,1,24
0,1,49767.0,92,0,23,669,0,692,0,18
0,1,83273.0,98,0,44,802,3,1392,0,29
0,0,29009.0,19,0,33,372,1,44,0,7
0,0,45057.0,80,0,35,693,1,50,0,6
0,0,37150.0,80,0,43,757,1,467,0,21
0,1,43020.0,79,0,44,371,1,223,0,12
0,0,53154.0,50,0,55,91,1,158,0,9
0,0,65308.0,60,0,41,392,0,1211,2,28
0,1,76467.0,44,0,44,841,1,1575,1,14
0,0,81044.0,0,0,67,344,0,1208,0,22
0,0,32871.0,28,0,63,459,2,43,0,5
0,1,55801.0,35,0,39,440,2,527,1,21
0,1,76320.0,49,0,55,167,1,932,0,15
0,1,36927.0,46,0,59,303,2,71,0,8
0,0,48794.0,97,0,61,163,2,54,0,5
0,1,23478.0,51,0,49,627,0,129,0,7
0,1,71128.0,80,0,41,909,1,1615,0,27
0,1,70179.0,10,0,38,503,1,1034,0,26
0,0,59462.0,29,0,64,584,1,1088,0,25
0,0,38361.0,74,0,45,344,1,137,0,10
0,0,70038.0,54,0,32,407,0,1244,0,17
0,0,42554.0,93,0,36,370,2,41,0,7
0,0,67445.0,63,0,40,728,1,1174,0,32
0,1,67046.0,92,0,63,553,1,993,0,15
0,0,42192.0,40,0,66,545,0,100,0,7
0,0,77610.0,70,0,62,768,1,1680,0,17
0,0,31761.0,96,0,30,216,1,98,0,9
0,0,34350.0,81,0,35,413,1,48,0,5
0,0,54591.0,63,0,65,577,1,519,0,19
0,0,71866.0,85,0,58,346,1,715,0,20
0,0,25293.0,51,0,45,447,1,37,0,5
0,1,42000.0,23,0,27,431,0,653,1,20
0,0,69520.0,95,0,31,517,0,1455,0,21
0,1,64713.0,11,0,44,157,1,602,1,19
0,0,27889.0,42,0,37,578,1,26,0,5
1,1,22123.0,77,0,54,254,0,102,0,7
0,0,27803.0,40,0,41,832,1,176,0,9
0,0,51651.0,32,0,54,878,1,433,0,17
0,0,68487.0,48,0,26,692,0,1366,0,30
0,0,56796.0,24,0,45,658,1,1001,0,27
0,0,87000.0,61,0,22,721,0,961,0,18
0,0,79823.0,6,0,55,250,1,1518,1,23
0,1,30828.0,16,0,34,605,1,56,0,8
0,0,34109.0,39,0,43,543,1,22,0,4
0,1,53367.0,2,0,40,462,2,400,1,21
1,0,22390.0,49,0,45,411,0,26,0,4
0,0,71322.0,31,0,38,304,1,350,0,13
0,1,79244.0,58,0,21,717,0,1216,3,22
0,0,49912.0,5,0,65,880,1,874,2,26
0,0,48699.0,90,0,64,564,2,40,0,5
0,0,80144.0,47,0,39,432,0,1367,0,19
0,1,54252.0,25,0,58,557,2,264,0,15
0,0,81929.0,60,0,38,798,1,2053,3,20
0,0,76068.0,67,0,39,737,1,1376,2,10
0,0,53204.0,40,0,38,261,2,45,0,5
0,0,67911.0,63,0,65,198,1,976,0,27
0,0,14796.0,1,0,30,810,1,51,1,6
0,0,78128.0,89,0,40,290,1,1264,2,20
1,0,14188.0,40,0,42,646,0,75,0,7
1,0,20425.0,5,0,28,768,1,57,0,7
0,0,58646.0,3,0,52,426,1,140,0,8
0,1,72967.0,1,0,44,721,1,497,2,19
0,0,48150.0,24,0,65,487,1,266,0,13
0,1,82332.0,89,0,53,810,0,2006,2,21
0,1,58275.0,48,0,59,668,2,615,0,23
0,0,44953.0,31,0,33,715,0,1021,1,24
0,0,34587.0,68,0,61,204,2,22,0,6
0,0,43018.0,46,0,40,694,1,133,0,7
0,0,45736.0,92,0,60,500,1,437,0,19
0,0,66476.0,80,0,45,603,1,1013,0,26
0,0,27733.0,16,0,33,467,1,57,0,7
0,0,69805.0,50,0,62,319,1,1038,0,27
0,1,72217.0,93,0,52,428,0,1573,0,22
0,1,25818.0,51,0,43,779,1,28,0,4
0,0,37509.0,24,0,38,727,1,123,0,9
0,0,25176.0,79,0,38,424,2,13,0,4
0,0,43586.0,26,0,34,828,1,132,0,10
0,0,53230.0,86,0,58,1003,1,732,0,23
0,0,50116.0,68,0,57,169,2,66,1,7
0,0,84906.0,98,0,42,605,0,1631,3,24
0,0,61286.0,34,0,48,666,1,608,0,18
0,0,82333.0,60,0,28,616,0,1822,2,18
0,0,65220.0,3,0,49,1002,0,1282,1,23
0,0,33590.0,65,0,40,635,3,8,0,4
0,1,30992.0,83,0,38,593,1,43,0,5
0,1,72309.0,64,0,38,398,0,1931,2,20
0,0,156924.0,85,0,65,464,0,8,0,0
1,0,16005.0,69,0,34,844,1,103,0,8
0,1,65487.0,48,0,57,66,0,1169,0,17
0,0,58692.0,21,0,49,185,1,395,0,15
0,1,40590.0,30,0,45,664,2,258,1,15
0,1,20587.0,39,0,44,31,1,25,0,5
0,1,62637.0,76,0,60,337,1,185,0,10
0,1,29435.0,11,0,48,911,2,180,1,11
0,1,19346.0,26,0,40,310,1,22,0,5
0,0,35788.0,34,0,43,317,2,44,0,7
0,1,36997.0,72,0,46,703,2,94,0,12
0,0,23539.0,13,0,57,281,0,81,0,7
0,1,65333.0,58,0,41,323,1,798,2,28
0,1,78499.0,12,0,57,378,0,1334,2,19
0,0,29732.0,23,0,43,256,1,38,0,5
0,0,41275.0,33,0,54,257,3,61,0,11
0,0,63516.0,30,0,41,547,2,300,0,16
0,0,42769.0,15,0,52,361,1,88,0,8
0,0,49572.0,25,0,56,356,2,54,0,7
0,0,69209.0,4,0,42,810,0,1782,1,16
0,0,17148.0,80,0,38,312,1,68,0,11
0,1,40590.0,30,0,45,664,2,258,1,15
0,0,30560.0,6,0,38,527,1,31,0,5
0,0,32146.0,16,0,31,1,1,66,0,8
0,1,41713.0,57,0,50,221,2,174,0,13
0,0,34176.0,9,0,39,318,1,28,0,5
0,0,58482.0,59,0,59,3,1,731,1,22
0,1,59686.0,78,0,49,315,1,274,0,12
0,0,60896.0,90,0,50,756,1,1701,1,26
0,0,62994.0,74,0,34,247,1,312,0,13
0,0,47320.0,10,0,57,697,1,414,0,20
0,1,74859.0,63,0,65,640,0,1565,1,23
1,1,15253.0,13,0,22,404,1,29,0,6
0,1,31560.0,98,0,40,530,1,94,0,8
0,1,72071.0,4,0,60,660,1,1338,0,20
0,1,91172.0,94,0,24,619,0,1092,5,14
0,0,90000.0,91,0,30,348,0,1479,3,18
0,1,41967.0,66,0,33,378,2,54,0,5
0,1,69263.0,14,0,49,217,1,568,1,18
0,1,65706.0,77,0,44,526,0,1199,4,27
0,0,60934.0,41,0,39,323,1,873,0,23
0,0,71965.0,21,0,63,495,1,1213,0,17
0,0,65210.0,25,0,59,64,1,731,2,22
0,0,79174.0,2,0,39,400,0,2043,3,19
0,1,81380.0,51,0,47,714,0,1893,0,17
0,1,48432.0,3,0,41,779,1,424,0,19
0,0,52914.0,32,0,43,523,1,575,1,15
0,0,38946.0,84,0,59,408,1,257,0,12
0,0,26067.0,49,0,40,604,1,56,0,9
0,0,44325.0,69,0,42,521,1,542,1,21
0,0,42523.0,96,0,50,227,0,125,0,7
1,1,26487.0,23,0,36,565,1,69,0,9
0,0,53233.0,18,0,57,263,1,40,0,5
0,0,67716.0,8,0,54,431,1,1016,1,28
0,0,76234.0,21,0,42,187,1,907,1,23
0,0,84117.0,60,0,58,31,0,1566,1,24
0,0,65487.0,48,0,57,66,0,1169,0,17
1,0,25224.0,36,0,42,265,1,46,0,7
0,1,89616.0,36,0,31,649,0,1644,1,25
0,1,40851.0,63,0,43,653,2,59,0,5
0,0,27469.0,2,0,67,1032,0,17,0,4
0,0,82347.0,38,0,57,908,0,1853,3,25
0,0,73803.0,61,0,57,1063,1,1528,2,22
0,1,8820.0,52,0,62,624,2,35,0,10
0,1,43322.0,25,0,40,229,0,141,0,8
0,0,55593.0,63,0,41,472,1,546,1,17
0,0,50501.0,10,0,60,536,2,500,2,20
0,0,37085.0,65,0,39,163,2,61,0,10
1,1,16185.0,71,0,24,577,1,106,0,8
0,1,57731.0,0,0,45,743,1,704,0,26
0,1,48432.0,3,0,41,779,1,424,1,19
0,0,73807.0,88,0,36,673,1,849,0,23
0,0,18929.0,15,0,24,658,0,85,0,6
0,1,35893.0,80,0,46,782,2,199,0,15
0,0,61014.0,17,0,34,758,1,1147,0,20
0,0,32144.0,76,0,60,258,2,54,1,10
1,0,14918.0,52,0,51,877,1,43,0,5
0,1,45146.0,28,0,51,509,2,53,0,6
0,1,41769.0,31,0,59,661,1,521,0,22
0,0,88325.0,42,0,33,218,0,1623,0,18
0,1,38054.0,24,0,64,335,2,45,0,7
0,1,80617.0,42,0,19,726,0,1435,0,19
0,0,5305.0,12,0,38,494,1,32,0,1
0,0,36807.0,88,0,60,716,2,16,0,4
0,0,28427.0,67,0,31,625,1,52,0,7
0,1,82032.0,54,0,66,216,0,1234,0,17
0,0,22775.0,40,0,36,535,1,15,0,4
0,0,40101.0,73,0,29,783,1,415,0,17
0,0,58025.0,81,0,35,375,1,470,0,18
0,1,75777.0,12,0,32,608,0,1438,3,21
0,0,7500.0,7,0,35,519,1,53,0,11
0,0,33562.0,33,0,51,164,3,51,0,9
0,1,57642.0,24,0,44,96,1,679,1,22
